date,open,high,low,close,volume,amount
2022-05-10,18.42,19.14,18.04,18.92,3861200.0,71932576.0
2022-05-11,18.88,20.3,18.56,19.36,3310000.0,65214302.0
2022-05-12,18.92,19.18,18.24,18.84,3177516.0,59538003.0
2022-05-13,19.2,19.8,19.0,19.74,3042000.0,59197638.0
2022-05-16,20.2,20.6,19.66,19.92,2354800.0,47181454.0
2022-05-17,20.35,21.6,20.0,21.45,3701200.0,77847040.0
2022-05-18,21.8,21.8,20.65,21.15,2626000.0,55206873.0
2022-05-19,20.35,20.75,20.0,20.65,1648200.0,33638840.0
2022-05-20,20.65,21.85,20.75,21.45,2144397.0,45686936.0
2022-05-23,21.2,21.6,20.75,21.5,1688000.0,35788532.0
2022-05-24,21.5,21.85,19.74,19.88,2103020.0,43087980.0
2022-05-25,19.86,19.86,18.86,19.24,3849916.0,73649310.0
2022-05-26,19.24,19.68,18.8,19.54,1216200.0,23465659.0
2022-05-27,21.0,21.5,20.2,20.5,3723450.0,77440652.0
2022-05-30,20.6,22.1,20.6,21.8,3190450.0,68700525.0
2022-05-31,21.85,23.2,21.75,22.95,4197600.0,95042623.0
2022-06-01,22.7,23.5,22.65,23.3,2350600.0,54281754.0
2022-06-02,22.9,23.0,22.3,22.8,1232200.0,27945329.0
2022-06-06,22.8,23.85,22.8,23.75,1781389.0,41501405.0
2022-06-07,23.75,24.4,23.2,23.95,1674600.0,39866721.0
2022-06-08,25.3,26.1,24.6,25.95,7783900.0,198083201.0
2022-06-09,26.2,26.5,24.75,25.25,3717000.0,94974187.0
2022-06-10,24.2,26.6,24.0,26.5,6846700.0,177700025.0
2022-06-13,25.9,26.75,24.95,25.55,3087236.0,79984298.0
2022-06-14,24.6,25.5,24.05,25.1,3105600.0,76960508.0
2022-06-15,25.4,26.2,25.3,26.0,3085198.0,79541638.0
2022-06-16,26.0,26.4,24.35,24.75,3582200.0,90346593.0
2022-06-17,24.25,25.1,23.7,24.1,3553565.0,85780348.0
2022-06-20,24.1,24.55,23.3,24.0,1908800.0,45397360.0
2022-06-21,24.5,25.6,23.65,25.5,1951170.0,48575985.0
2022-06-22,25.7,26.3,24.65,24.75,2812800.0,71607250.0
2022-06-23,24.75,25.35,24.1,24.75,1215340.0,29900933.0
2022-06-24,24.75,25.75,24.6,25.5,2643100.0,66607815.0
2022-06-27,25.15,26.35,24.6,25.15,6826600.0,172666928.0
2022-06-28,25.15,25.15,21.15,21.25,18157800.0,399151964.0
2022-06-29,21.0,21.8,20.35,20.75,6075000.0,127261291.0
2022-06-30,21.25,21.25,20.2,20.45,3869100.0,79786257.0
2022-07-04,20.6,21.3,20.1,20.6,2856927.0,59015873.0
2022-07-05,21.0,21.0,20.2,20.5,2143600.0,43989320.0
2022-07-06,20.6,20.75,18.82,19.38,6843400.0,133019557.0
2022-07-07,19.38,19.68,18.88,19.46,1914200.0,37056127.0
2022-07-08,19.98,20.05,18.92,19.18,2507400.0,48417070.0
2022-07-11,19.3,19.34,18.22,18.9,3458200.0,63992504.0
2022-07-12,18.8,18.82,18.24,18.44,2084540.0,38637354.0
2022-07-13,18.58,19.5,18.58,19.22,3387200.0,64711041.0
2022-07-14,19.22,20.35,19.0,19.62,2545200.0,50259160.0
2022-07-15,19.0,19.7,18.32,18.42,2013000.0,37836622.0
2022-07-18,18.16,18.5,17.66,18.32,2268400.0,41154276.0
2022-07-19,18.32,18.58,18.06,18.3,1480400.0,27083804.0
2022-07-20,18.5,19.0,18.3,18.7,1127000.0,21073680.0
2022-07-21,18.98,20.8,18.36,20.0,6476600.0,128174880.0
2022-07-22,20.4,20.9,20.2,20.8,5265775.0,108587919.0
2022-07-25,20.85,20.85,19.44,19.66,2276600.0,45189626.0
2022-07-26,19.8,20.15,19.6,20.0,1215000.0,24161264.0
2022-07-27,19.6,20.2,19.6,19.82,1144600.0,22740947.0
2022-07-28,19.94,20.45,19.7,19.86,838070.0,16778127.0
2022-07-29,19.98,20.0,18.5,18.68,2186200.0,41154012.0
2022-08-01,18.52,18.8,17.96,18.56,2082800.0,38140408.0
2022-08-02,18.4,18.4,17.42,17.94,1870195.0,33280602.0
2022-08-03,18.3,18.54,17.5,17.66,2148835.0,38244867.0
2022-08-04,17.72,18.46,17.72,18.46,1573090.0,28585000.0
2022-08-05,18.66,19.42,18.5,19.4,1994248.0,38272214.0
2022-08-08,19.46,19.46,18.78,19.12,713670.0,13655784.0
2022-08-09,19.48,20.0,19.04,19.78,1505260.0,29681088.0
2022-08-10,19.28,19.74,18.48,18.66,1243508.0,23424790.0
2022-08-11,18.96,19.5,18.62,19.48,1428024.0,27140256.0
2022-08-12,19.38,20.0,19.24,20.0,1421891.0,28120286.0
2022-08-15,20.0,20.2,19.78,19.88,582600.0,11625326.0
2022-08-16,20.3,20.3,19.14,19.5,1723946.0,33800994.0
2022-08-17,19.84,19.84,18.84,19.76,1632227.0,31575951.0
2022-08-18,19.84,19.84,18.86,18.92,749407.0,14310486.0
2022-08-19,19.06,19.42,18.74,18.88,738400.0,14067270.0
2022-08-22,18.62,19.0,18.5,18.74,1157710.0,21736889.0
2022-08-23,18.74,19.02,18.46,18.54,1013953.0,19025166.0
2022-08-24,18.78,18.8,17.5,17.6,1870470.0,33216445.0
2022-08-25,17.6,18.36,17.6,18.26,1339800.0,24118817.0
2022-08-26,18.66,19.4,18.34,18.76,2079800.0,38948700.0
2022-08-29,18.38,18.76,18.1,18.58,807800.0,14958770.0
2022-08-30,18.78,18.78,17.9,18.42,794800.0,14471754.0
2022-08-31,18.3,20.4,18.02,19.6,3733065.0,73044810.0
2022-09-01,19.6,20.3,19.02,19.72,2104600.0,41805144.0
2022-09-02,19.72,20.3,19.42,19.52,1130600.0,22272636.0
2022-09-05,19.56,19.72,18.94,19.6,1238000.0,23931851.0
2022-09-06,19.2,19.74,19.08,19.5,1090466.0,21142478.0
2022-09-07,19.18,20.0,19.14,19.96,1074600.0,20991460.0
2022-09-08,20.0,20.45,19.08,19.26,954400.0,18708792.0
2022-09-09,19.22,20.2,19.04,20.1,1276500.0,25385856.0
2022-09-13,20.25,22.05,19.8,21.6,3945600.0,83593788.0
2022-09-14,21.0,21.45,20.45,21.15,2164022.0,45393679.0
2022-09-15,21.3,21.5,20.65,21.2,974600.0,20552180.0
2022-09-16,21.0,21.4,20.65,20.75,1264641.0,26548230.0
2022-09-19,20.65,20.65,18.88,19.08,1804200.0,34807055.0
2022-09-20,19.08,19.68,19.04,19.68,1284300.0,24779935.0
2022-09-21,19.58,19.58,18.86,18.92,650400.0,12357587.0
2022-09-22,18.86,18.86,18.14,18.38,782800.0,14398676.0
2022-09-23,18.34,18.38,17.98,18.04,1000800.0,18126407.0
2022-09-26,17.98,18.82,17.98,18.34,920264.0,16909494.0
2022-09-27,18.3,18.96,18.0,18.76,832961.0,15338210.0
2022-09-28,19.02,19.02,17.68,17.8,1503136.0,26837347.0
2022-09-29,18.2,18.2,16.64,16.66,1035100.0,17695688.0
2022-09-30,16.64,16.64,15.6,16.0,1111200.0,17630432.0
2022-10-03,15.0,16.48,15.0,15.88,420800.0,6655095.0
2022-10-05,16.22,17.92,16.22,17.88,987042.0,17048865.0
2022-10-06,17.5,17.5,16.84,17.08,453957.0,7765297.0
2022-10-07,17.06,17.06,16.76,16.76,221000.0,3710644.0
2022-10-10,16.76,17.1,16.2,16.52,1308600.0,21731572.0
2022-10-11,17.0,17.0,15.52,16.18,937200.0,15021556.0
2022-10-12,16.18,16.56,15.2,15.94,1598200.0,25012144.0
2022-10-13,15.8,16.58,15.02,15.04,1015600.0,15767412.0
2022-10-14,15.44,16.44,15.44,15.56,1689800.0,26836632.0
2022-10-17,15.66,16.16,15.12,15.88,1771800.0,27659690.0
2022-10-18,16.16,16.9,15.96,16.9,1380000.0,22698556.0
2022-10-19,16.88,16.76,16.2,16.26,872600.0,14317304.0
2022-10-20,15.8,15.8,15.18,15.22,1971600.0,30312766.0
2022-10-21,15.5,15.62,14.32,14.4,2121400.0,31373284.0
2022-10-24,14.24,14.4,12.6,12.7,3183400.0,42070670.0
2022-10-25,12.7,13.38,12.26,12.8,3425800.0,43874312.0
2022-10-26,12.8,14.16,12.8,13.7,2502800.0,34422224.0
2022-10-27,14.0,14.68,14.0,14.3,2442400.0,35423064.0
2022-10-28,14.32,14.34,12.9,13.1,1528800.0,20568092.0
2022-10-31,13.1,13.88,12.92,13.6,1646800.0,22170428.0
2022-11-01,13.98,14.68,13.64,14.5,3213400.0,46029848.0
2022-11-02,14.5,15.08,13.7,14.88,1898200.0,27403904.0
2022-11-03,14.6,15.48,14.34,15.1,1627800.0,24506776.0
2022-11-04,15.58,16.6,15.38,16.04,2322567.0,37441146.0
2022-11-07,16.04,17.5,15.68,17.3,2230003.0,37778277.0
2022-11-08,17.3,17.58,16.84,17.46,1054700.0,18153854.0
2022-11-09,16.9,17.6,16.2,16.48,1190600.0,19899350.0
2022-11-10,16.0,16.3,15.84,15.92,852200.0,13685484.0
2022-11-11,17.48,17.48,16.84,17.36,2189567.0,37730107.0
2022-11-14,18.4,19.88,18.02,19.24,4625600.0,87860068.0
2022-11-15,18.9,20.4,18.9,20.3,2878408.0,57424396.0
2022-11-16,20.1,24.25,19.92,23.8,7868003.0,177135340.0
2022-11-17,24.0,24.05,19.88,21.35,18765400.0,402171768.0
2022-11-18,22.2,23.6,21.3,21.55,10319340.0,231740937.0
2022-11-21,21.2,21.4,19.9,20.8,3754731.0,76837089.0
2022-11-22,20.2,21.05,19.46,20.3,3002600.0,60198230.0
2022-11-23,20.3,20.7,19.5,19.66,1713200.0,34044870.0
2022-11-24,19.8,20.1,19.4,19.72,1062000.0,20950992.0
2022-11-25,19.76,19.76,18.86,19.0,1609800.0,30840680.0
2022-11-28,18.3,18.58,17.7,18.0,3163200.0,56899676.0
2022-11-29,18.02,19.44,18.02,19.22,3480686.0,65623636.0
2022-11-30,19.18,19.8,18.88,19.8,2862700.0,55383058.0
2022-12-01,21.0,21.05,20.2,20.3,3651400.0,75648690.0
2022-12-02,20.6,20.75,19.78,20.05,1969154.0,39655614.0
2022-12-05,20.8,22.5,20.3,22.35,4949154.0,108348865.0
2022-12-06,21.5,22.45,21.3,21.4,2362800.0,51414542.0
2022-12-07,21.35,22.5,19.56,19.7,6007800.0,127247072.0
2022-12-08,19.84,21.6,19.84,20.6,8208841.0,169093533.0
2022-12-09,21.0,22.7,20.7,22.45,14683900.0,323081362.0
2022-12-12,21.7,22.25,19.8,19.96,10133600.0,209471835.0
2022-12-13,20.0,21.45,19.98,20.8,4765400.0,98906517.0
2022-12-14,21.4,21.95,20.5,21.6,3744500.0,79949955.0
2022-12-15,21.6,21.65,20.35,20.85,2401500.0,49957170.0
2022-12-16,20.5,21.0,19.96,20.45,2911692.0,59543235.0
2022-12-19,21.1,21.2,20.05,20.35,1256815.0,25657715.0
2022-12-20,20.15,20.3,19.3,19.56,1808000.0,35535030.0
2022-12-21,19.84,19.98,19.34,19.64,1255600.0,24616412.0
2022-12-22,19.98,20.8,19.88,20.6,1879400.0,38453576.0
2022-12-23,20.15,20.8,20.1,20.55,762600.0,15627930.0
2022-12-28,20.55,22.2,20.55,21.4,4737600.0,101631309.0
2022-12-29,21.6,22.5,20.25,20.4,6663000.0,140533120.0
2022-12-30,20.65,23.0,20.65,21.6,10627800.0,234118010.0
2023-01-03,21.4,22.65,20.6,22.55,3557200.0,76896720.0
2023-01-04,22.6,24.85,22.5,24.6,11078280.0,268576789.0
2023-01-05,25.2,26.5,24.5,25.0,10593400.0,268267758.0
2023-01-06,25.0,27.75,24.75,25.9,9344400.0,247084707.0
2023-01-09,26.5,27.85,26.5,27.0,9400400.0,255965025.0
2023-01-10,27.0,27.85,26.15,26.8,3624914.0,97718574.0
2023-01-11,26.8,27.5,24.9,25.35,8184200.0,210497005.0
2023-01-12,25.85,26.05,24.6,25.35,4073600.0,102634066.0
2023-01-13,25.55,26.85,25.05,26.7,3374000.0,88050740.0
2023-01-16,26.8,27.0,25.15,25.7,3464600.0,89552990.0
2023-01-17,25.65,25.65,23.25,24.05,21120800.0,506799603.0
2023-01-18,24.35,26.4,24.2,26.0,18306500.0,465196457.0
2023-01-19,25.4,25.6,24.2,24.25,2391600.0,59268072.0
2023-01-20,25.1,25.1,23.6,24.0,2461400.0,59009205.0
2023-01-26,24.75,24.95,24.25,24.9,1429400.0,35279221.0
2023-01-27,24.95,25.45,24.55,25.25,1407925.0,35278123.0
2023-01-30,25.25,27.0,24.7,25.15,7653612.0,197728828.0
2023-01-31,25.55,27.0,25.3,26.65,6421300.0,168000768.0
2023-02-01,26.9,27.8,25.9,27.6,5215400.0,141495918.0
2023-02-02,27.6,29.3,27.2,27.6,5157400.0,145990394.0
2023-02-03,27.3,28.7,27.3,28.5,3478000.0,98085735.0
2023-02-06,28.25,28.55,26.8,27.35,6702200.0,184249710.0
2023-02-07,27.55,29.0,27.55,28.45,3298400.0,94174092.0
2023-02-08,29.0,29.05,26.95,27.5,3228600.0,88940905.0
2023-02-09,26.75,28.85,26.75,28.0,3505600.0,97553640.0
2023-02-10,28.0,28.0,26.35,27.05,2868757.0,77251159.0
2023-02-13,27.15,28.6,26.7,27.8,3655000.0,101050006.0
2023-02-14,27.75,28.8,27.4,27.5,2748400.0,77055637.0
2023-02-15,27.5,28.05,26.0,26.05,2539400.0,67257100.0
2023-02-16,26.1,28.6,26.1,27.85,5692000.0,158248586.0
2023-02-17,28.3,28.3,26.5,26.65,2758576.0,74313260.0
2023-02-20,26.95,28.2,26.35,27.95,3519400.0,96878040.0
2023-02-21,27.95,28.2,26.5,26.6,2937400.0,79358053.0
2023-02-22,26.6,27.15,24.75,25.2,4098200.0,103911090.0
2023-02-23,25.1,25.75,24.4,25.7,2986200.0,75190001.0
2023-02-24,25.6,25.6,24.75,25.0,1335600.0,33498806.0
2023-02-27,25.0,25.8,24.45,25.0,3013200.0,75877937.0
2023-02-28,25.1,25.55,24.5,25.3,1781800.0,44747045.0
2023-03-01,25.3,26.5,25.3,26.4,3038400.0,79228274.0
2023-03-02,26.6,26.6,25.55,26.2,2181200.0,56788434.0
2023-03-03,26.2,26.95,25.4,26.25,1621600.0,42188440.0
2023-03-06,26.0,26.5,25.6,26.25,1458200.0,38139039.0
2023-03-07,26.25,26.25,24.1,24.4,3413800.0,85111820.0
2023-03-08,24.4,24.4,23.1,24.15,3027600.0,71589031.0
2023-03-09,24.0,24.45,23.2,23.2,2539400.0,59623631.0
2023-03-10,22.85,23.0,21.8,22.7,2910450.0,65354135.0
2023-03-13,22.7,23.8,22.5,23.2,2596592.0,59915799.0
2023-03-14,23.2,23.5,22.5,22.5,1076100.0,24682090.0
2023-03-15,23.0,23.8,22.35,23.0,1316300.0,30443517.0
2023-03-16,22.6,23.45,22.1,22.5,1803600.0,40833655.0
2023-03-17,23.0,24.15,23.0,24.15,2350600.0,55933720.0
2023-03-20,24.25,24.5,22.9,23.4,2185800.0,51275097.0
2023-03-21,24.05,24.8,23.7,24.65,1807300.0,43724100.0
2023-03-22,25.0,25.9,24.65,25.9,2515300.0,64192496.0
2023-03-23,25.75,26.6,25.45,26.5,3495800.0,91551836.0
2023-03-24,26.8,27.2,26.0,26.7,2862200.0,76450210.0
2023-03-27,26.6,27.4,26.15,26.85,3276100.0,88164049.0
2023-03-28,26.9,27.5,26.55,27.2,1492200.0,40537100.0
2023-03-29,27.4,28.65,27.3,28.0,4482800.0,125845595.0
2023-03-30,28.2,28.6,26.35,26.75,5249475.0,141677762.0
2023-03-31,27.3,27.6,25.5,26.95,4569200.0,119778997.0
2023-04-03,27.15,28.05,26.9,27.8,4062525.0,111870623.0
2023-04-04,27.85,28.85,27.7,28.75,3366400.0,95501405.0
2023-04-06,28.75,28.75,27.2,27.9,2203400.0,60909887.0
2023-04-11,28.1,28.1,26.75,27.55,2230889.0,60810343.0
2023-04-12,27.55,27.55,26.65,27.15,3277493.0,88412719.0
2023-04-13,26.95,27.45,26.5,27.4,1607800.0,43432864.0
2023-04-14,27.5,27.6,26.8,27.25,1346364.0,36418143.0
2023-04-17,26.75,27.6,26.6,27.0,2547576.0,68863531.0
2023-04-18,26.85,26.85,24.5,25.6,6424600.0,162887012.0
2023-04-19,25.45,25.5,24.35,24.65,2596000.0,64318040.0
2023-04-20,24.65,24.85,24.0,24.55,1733800.0,42261503.0
2023-04-21,24.3,24.45,23.2,23.45,2319700.0,54887141.0
2023-04-24,23.05,23.9,22.95,23.55,1863000.0,43520510.0
2023-04-25,23.55,23.6,22.75,23.15,1728600.0,39868782.0
2023-04-26,22.95,24.5,22.5,24.3,3039200.0,71858695.0
2023-04-27,23.9,24.25,23.55,23.7,1400600.0,33415678.0
2023-04-28,24.2,25.4,24.1,24.7,1907386.0,47300141.0
2023-05-02,24.7,25.15,24.4,24.8,506200.0,12489015.0
2023-05-03,24.4,24.4,23.45,24.0,583329.0,13868898.0
2023-05-04,24.15,24.5,23.5,24.05,1136294.0,27251572.0
2023-05-05,24.05,25.4,24.05,25.05,1399200.0,34974275.0
2023-05-08,25.05,25.6,24.5,24.55,926574.0,22943865.0
2023-05-09,24.35,24.8,23.9,24.05,1105400.0,26859040.0
2023-05-10,23.9,24.5,23.9,24.3,612886.0,14811954.0
2023-05-11,24.7,25.1,23.3,24.15,1442200.0,34528797.0
2023-05-12,23.9,24.3,23.2,23.3,1374400.0,32177151.0
2023-05-15,23.3,23.45,22.85,23.25,953964.0,22044487.0
2023-05-16,23.3,23.9,22.95,23.4,973800.0,22850413.0
2023-05-17,22.8,23.7,22.6,22.75,906000.0,20854495.0
2023-05-18,23.15,23.2,22.45,22.5,665000.0,15111700.0
2023-05-19,22.45,22.45,21.8,22.05,1271200.0,28007816.0
2023-05-22,21.8,22.55,21.4,21.75,2841000.0,62038855.0
2023-05-23,21.95,22.65,21.8,22.05,1347600.0,29911980.0
2023-05-24,22.05,22.15,21.3,21.6,1327800.0,28863435.0
2023-05-25,21.55,21.6,20.3,20.9,1858000.0,38343585.0
2023-05-29,20.95,21.4,19.92,20.0,3359190.0,68585728.0
2023-05-30,20.3,20.95,20.0,20.8,1591941.0,32815686.0
2023-05-31,20.8,20.8,19.92,20.45,3638000.0,73934667.0
2023-06-01,20.1,21.1,19.82,20.65,1552800.0,32054340.0
2023-06-02,21.45,21.8,21.0,21.55,1426600.0,30639546.0
2023-06-05,21.2,21.75,20.8,21.4,1014800.0,21567098.0
2023-06-06,21.65,21.65,20.3,20.5,2435400.0,50247880.0
2023-06-07,21.0,21.75,21.0,21.45,1740000.0,37167133.0
2023-06-08,21.15,21.25,20.2,20.7,1341800.0,27697670.0
2023-06-09,21.15,21.8,20.55,21.6,2113000.0,44900811.0
2023-06-12,21.9,21.9,20.9,21.2,665460.0,14193460.0
2023-06-13,21.2,22.45,21.15,22.4,2041000.0,45109251.0
2023-06-14,22.4,22.7,21.8,22.0,972800.0,21565644.0
2023-06-15,22.7,22.85,22.0,22.8,1290600.0,28993144.0
2023-06-16,22.9,23.45,22.35,23.15,1848388.0,42600244.0
2023-06-19,22.9,22.95,21.95,22.8,2102600.0,46993230.0
2023-06-20,23.1,23.1,22.2,22.7,1484600.0,33804465.0
2023-06-21,22.65,22.65,21.5,21.65,1135000.0,24655170.0
2023-06-23,21.55,21.55,20.85,21.2,460106.0,9725259.0
2023-06-26,21.45,21.5,20.9,21.2,1083300.0,22963482.0
2023-06-27,21.25,21.9,21.25,21.5,961600.0,20746335.0
2023-06-28,21.65,21.65,20.5,21.25,1778950.0,37422575.0
2023-06-29,21.1,21.3,20.05,20.65,1857600.0,38168180.0
2023-06-30,20.5,20.65,19.66,19.7,2107800.0,42144222.0
2023-07-03,20.25,20.3,19.6,20.1,1536536.0,30693022.0
2023-07-04,20.2,20.75,19.82,20.55,1175600.0,24057256.0
2023-07-05,20.6,20.75,20.1,20.45,703000.0,14348448.0
2023-07-06,20.45,20.55,19.6,19.7,1176421.0,23275078.0
2023-07-07,19.44,19.52,19.08,19.24,916400.0,17644771.0
2023-07-10,19.6,19.62,19.24,19.4,617000.0,11981860.0
2023-07-11,19.5,19.8,19.42,19.52,560800.0,10996439.0
2023-07-12,19.58,19.84,19.14,19.22,656400.0,12710786.0
2023-07-13,19.84,20.45,19.8,20.25,1453844.0,29186324.0
2023-07-14,20.6,20.6,19.1,19.2,2414700.0,47301598.0
2023-07-18,19.2,19.2,17.94,18.1,3018640.0,55013958.0
2023-07-19,18.1,18.1,17.4,17.9,2051720.0,36276365.0
2023-07-20,18.14,18.4,17.54,17.58,1167400.0,20806426.0
2023-07-21,17.58,17.9,17.2,17.54,1432560.0,25049308.0
2023-07-24,17.2,17.38,17.02,17.16,1646511.0,28276977.0
2023-07-25,17.8,17.88,17.28,17.52,1376600.0,24078015.0
2023-07-26,17.52,17.52,16.6,17.12,2585800.0,43657240.0
2023-07-27,17.5,18.14,17.38,17.96,2871400.0,51221721.0
2023-07-28,17.6,18.3,17.54,18.22,1802200.0,32359816.0
2023-07-31,18.3,19.2,18.3,18.72,2618250.0,49182163.0
2023-08-01,19.02,19.24,17.94,18.2,1767700.0,32475542.0
2023-08-02,18.2,18.4,17.36,17.6,1413000.0,25012773.0
2023-08-03,17.48,17.84,17.3,17.72,877400.0,15423680.0
2023-08-04,17.78,18.56,17.78,18.46,1747200.0,32090048.0
2023-08-07,19.0,19.0,17.98,18.18,1619800.0,29570135.0
2023-08-08,18.08,18.1,17.1,17.16,1743000.0,30211060.0
2023-08-09,17.28,17.86,17.1,17.38,1511400.0,26241460.0
2023-08-10,17.2,17.4,16.7,17.24,1521400.0,25864845.0
2023-08-11,17.26,17.26,16.8,16.92,769300.0,13020030.0
2023-08-14,16.52,17.06,16.36,17.02,1066100.0,17707443.0
2023-08-15,16.96,17.02,16.42,16.86,849000.0,14249928.0
2023-08-16,16.66,16.86,16.5,16.78,626000.0,10458348.0
2023-08-17,16.5,16.98,16.2,16.76,955800.0,15916149.0
2023-08-18,17.0,17.0,16.2,16.26,603000.0,9869268.0
2023-08-21,16.26,16.44,15.9,15.98,765720.0,12319782.0
2023-08-22,15.9,16.44,15.9,16.28,1451800.0,23359444.0
2023-08-23,16.28,16.44,15.84,16.22,888988.0,14308202.0
2023-08-24,16.22,16.78,16.2,16.66,558800.0,9248829.0
2023-08-25,16.54,16.54,16.0,16.1,751600.0,12114716.0
2023-08-28,16.6,16.88,16.2,16.3,1095800.0,18085549.0
2023-08-29,16.22,17.3,16.2,17.08,1473400.0,24889104.0
2023-08-30,17.4,17.42,16.96,17.08,994700.0,17061918.0
2023-08-31,17.08,17.78,16.94,17.28,1808900.0,31372494.0
2023-09-04,17.28,17.74,16.96,17.36,1256620.0,21796140.0
2023-09-05,17.3,17.66,16.86,17.12,790931.0,13517524.0
2023-09-06,17.16,17.16,16.68,16.92,705000.0,11882868.0
2023-09-07,16.74,17.02,16.36,16.52,1190240.0,19743608.0
2023-09-11,16.0,16.3,15.62,15.78,2788000.0,44231798.0
2023-09-12,15.62,15.62,14.86,14.96,3094956.0,46470016.0
2023-09-13,15.18,15.18,14.24,14.38,3517200.0,50659329.0
2023-09-14,14.48,14.52,13.92,14.18,2597343.0,36878392.0
2023-09-15,14.34,14.34,13.68,13.86,2625974.0,36600257.0
2023-09-18,14.08,14.12,13.6,13.66,1810400.0,24920800.0
2023-09-19,13.82,13.98,13.52,13.9,1075800.0,14823882.0
2023-09-20,13.9,13.92,13.54,13.56,731600.0,10024412.0
2023-09-21,13.56,13.74,13.24,13.42,741600.0,9901400.0
2023-09-22,13.4,14.12,13.3,14.06,1014400.0,14080805.0
2023-09-25,14.06,14.26,13.8,13.8,857600.0,12026582.0
2023-09-26,13.86,14.1,13.58,13.82,587400.0,8121472.0
2023-09-27,13.92,14.04,13.76,13.84,531800.0,7370548.0
2023-09-28,13.86,14.02,13.46,13.6,706400.0,9650899.0
2023-09-29,14.02,14.36,13.8,14.2,447600.0,6323265.0
2023-10-03,14.04,14.04,13.22,13.48,326506.0,4372240.0
2023-10-04,13.2,13.2,12.72,12.92,446896.0,5765874.0
2023-10-05,13.46,13.46,12.8,13.14,325120.0,4278004.0
2023-10-06,13.1,13.68,13.1,13.5,483047.0,6538621.0
2023-10-09,13.18,13.7,13.02,13.1,796400.0,10499948.0
2023-10-10,13.1,13.9,13.1,13.46,1382600.0,18759301.0
2023-10-11,13.9,13.92,13.3,13.58,2394422.0,32376735.0
2023-10-12,13.66,13.94,13.42,13.5,1457200.0,19762468.0
2023-10-13,13.28,13.28,12.7,12.78,1586800.0,20410536.0
2023-10-16,13.06,13.06,12.52,12.6,991040.0,12592826.0
2023-10-17,12.68,12.88,12.5,12.86,936540.0,11901947.0
2023-10-18,12.62,12.62,12.14,12.22,1307915.0,16136822.0
2023-10-19,12.18,12.36,12.02,12.26,693400.0,8472211.0
2023-10-20,12.0,12.28,11.8,12.0,1127500.0,13542528.0
2023-10-24,11.68,12.36,11.68,12.12,1328000.0,16085858.0
2023-10-25,12.48,12.62,12.04,12.22,1090400.0,13493764.0
2023-10-26,12.18,12.36,11.86,12.08,784400.0,9458018.0
2023-10-27,12.08,12.3,11.92,12.04,1246850.0,15056804.0
2023-10-30,12.0,12.22,11.82,12.1,1568800.0,18810850.0
2023-10-31,12.18,12.24,11.78,11.84,1306883.0,15624589.0
2023-11-01,12.0,12.08,11.6,11.94,1940000.0,23034695.0
2023-11-02,12.1,12.32,11.72,11.92,2135200.0,25767048.0
2023-11-03,11.88,12.96,11.88,12.86,4426000.0,55954097.0
2023-11-06,13.32,14.1,13.24,14.1,3311600.0,45768339.0
2023-11-07,14.1,14.1,13.54,13.74,1531400.0,20991807.0
2023-11-08,13.7,14.3,13.66,13.8,2142800.0,29904216.0
2023-11-09,14.08,14.18,13.6,13.76,1256400.0,17483649.0
2023-11-10,13.62,13.72,13.32,13.58,1307400.0,17634724.0
2023-11-13,13.66,14.04,13.56,14.0,905600.0,12495152.0
2023-11-14,14.02,14.02,13.38,13.4,1201200.0,16273672.0
2023-11-15,13.96,14.12,13.72,13.92,1948800.0,27101416.0
2023-11-16,14.02,14.04,13.48,13.58,767400.0,10444884.0
2023-11-17,13.3,13.3,13.0,13.22,821573.0,10793763.0
2023-11-20,13.26,13.5,13.1,13.4,726311.0,9694940.0
2023-11-21,13.38,13.84,13.38,13.68,1174000.0,16065762.0
2023-11-22,13.68,14.08,13.56,13.98,1588199.0,22010592.0
2023-11-23,14.06,14.94,14.02,14.34,2869800.0,41604941.0
2023-11-24,14.7,14.9,14.36,14.56,2780920.0,40854161.0
2023-11-27,14.82,14.86,14.04,14.06,2153200.0,30822948.0
2023-11-28,14.2,14.2,13.76,14.02,1205742.0,16899323.0
2023-11-29,14.16,14.16,13.44,13.46,1227148.0,16807530.0
2023-11-30,13.56,13.56,12.6,12.6,2428409.0,31277508.0
2023-12-01,12.56,13.5,12.56,13.34,2354200.0,30862034.0
2023-12-04,13.34,13.62,12.36,12.5,2405800.0,30649972.0
2023-12-05,12.58,12.58,11.74,11.86,3028800.0,36216426.0
2023-12-06,11.96,12.26,11.8,12.04,1281720.0,15441266.0
2023-12-07,11.9,12.2,11.7,12.14,1167800.0,13881030.0
2023-12-08,12.28,12.32,11.72,11.88,2451400.0,29220776.0
2023-12-11,11.62,11.96,11.28,11.8,1903200.0,21997636.0
2023-12-12,11.86,12.1,11.72,11.9,936400.0,11097412.0
2023-12-13,11.74,11.78,10.92,11.04,3550200.0,39783120.0
2023-12-14,11.2,11.44,10.92,11.04,1469600.0,16355512.0
2023-12-15,11.2,11.66,11.1,11.4,2966400.0,33920270.0
2023-12-18,11.5,11.58,11.18,11.24,1137443.0,12905584.0
2023-12-19,11.26,11.3,10.96,11.08,1334000.0,14814727.0
2023-12-20,11.5,11.5,10.94,11.0,1010800.0,11239520.0
